Current position: ['HHR', 'XHH', 'CGS', 'RDX', 'NTZ', 'HPC'], Current step: 10000049
Current position: ['LBP', 'NDC', 'HCT', 'TXX', 'CDH', 'NKH'], Current step: 2690013970
Current position: ['XXB', 'MBM', 'CDN', 'SGJ', 'CDH', 'VQP'], Current step: 2700014019
Current position: ['GCM', 'JNG', 'CPK', 'LDJ', 'CDH', 'PLS'], Current step: 2710014068
Current position: ['TMG', 'BTS', 'PFT', 'STF', 'CDH', 'HGR'], Current step: 2720014117
Current position: ['PNC', 'MTH', 'JXB', 'KRG', 'CDH', 'KHD'], Current step: 2730014166
Current position: ['QDL', 'VMT', 'RMR', 'PMD', 'CDH', 'MLT'], Current step: 2740014215
Current position: ['JTF', 'TRG', 'PLV', 'TLM', 'CDH', 'CLC'], Current step: 2750014264
Current position: ['PFD', 'DNP', 'NNC', 'TSN', 'CDH', 'JGH'], Current step: 2760014313
Current position: ['LDQ', 'XXF', 'NPR', 'DGH', 'CDH', 'FSJ'], Current step: 2770014362
Current position: ['JVM', 'TNX', 'GVG', 'VJM', 'CDH', 'LSN'], Current step: 2780014411
Current position: ['GGB', 'VBG', 'DLD', 'KFQ', 'CDH', 'BJH'], Current step: 2790014460
Current position: ['BPD', 'JGC', 'KTV', 'HMG', 'CDH', 'PMC'], Current step: 2800014509
Current position: ['GDR', 'LQL', 'VXM', 'QVM', 'CDH', 'RRV'], Current step: 2810014558
Current position: ['RTT', 'HVX', 'HXG', 'CBR', 'CDH', 'SDL'], Current step: 2820014607
Current position: ['XGL', 'MFX', 'MHT', 'GRF', 'CDH', 'HXF'], Current step: 2830014656
Current position: ['XPQ', 'KHH', 'HGM', 'LHD', 'CDH', 'RSP'], Current step: 2840014705
Current position: ['RMV', 'QXH', 'LKZ', 'NMG', 'CDH', 'SRJ'], Current step: 2850014754
Current position: ['QJP', 'HKT', 'CGS', 'LTB', 'CDH', 'GHP'], Current step: 2860014803
Current position: ['LFV', 'RQX', 'DSL', 'DNM', 'CDH', 'BFS'], Current step: 2870014852
Current position: ['GDM', 'DXS', 'FLC', 'GSJ', 'CDH', 'QGQ'], Current step: 2880014901
Current position: ['JHG', 'XXJ', 'GBD', 'DJM', 'CDH', 'XST'], Current step: 2890014950
Current position: ['FJQ', 'JGX', 'PPQ', 'MQK', 'CDH', 'SDG'], Current step: 2900014999
Current position: ['GND', 'PDL', 'HNC', 'RGP', 'CDH', 'CCH'], Current step: 2910015048
Current position: ['DMS', 'DHH', 'RVG', 'GPP', 'CDH', 'TCG'], Current step: 2920015097
Current position: ['SMJ', 'RHQ', 'QFM', 'QRM', 'CDH', 'RMM'], Current step: 2930015146
Current position: ['GXR', 'KNF', 'KRB', 'SCX', 'CDH', 'SXR'], Current step: 2940015195
Current position: ['JHM', 'XQN', 'TBN', 'VBF', 'CDH', 'LFT'], Current step: 2950015244
Current position: ['FTD', 'TNH', 'JMD', 'FFD', 'CDH', 'PXF'], Current step: 2960015293
Current position: ['GRJ', 'RQF', 'KDB', 'PHG', 'CDH', 'RGF'], Current step: 2970015342
Current position: ['GQD', 'KXR', 'VCV', 'RMP', 'CDH', 'TXL'], Current step: 2980015391
Current position: ['SQD', 'PNJ', 'FMG', 'TFH', 'CDH', 'VKL'], Current step: 2990015440
Current position: ['VCM', 'RBV', 'CMB', 'MQS', 'CDH', 'PTP'], Current step: 3000015489
Current position: ['KDZ', 'VGL', 'NXX', 'VPQ', 'CDH', 'TVB'], Current step: 3010015538
Current position: ['HHR', 'RNJ', 'VTG', 'BKT', 'CDH', 'NGD'], Current step: 3020015587
Current position: ['RHN', 'NLK', 'BGR', 'TXR', 'CDH', 'FDF'], Current step: 3030015636
Current position: ['MBD', 'JKM', 'NMC', 'MNT', 'CDH', 'SRQ'], Current step: 3040015685
Current position: ['HMN', 'CKS', 'SVM', 'BNK', 'CDH', 'JBS'], Current step: 3050015734
Current position: ['QHS', 'PXT', 'HCD', 'HGX', 'CDH', 'XBZ'], Current step: 3060015783
Current position: ['RCL', 'SLT', 'PRR', 'HDJ', 'CDH', 'HPC'], Current step: 3070015832
Current position: ['DVT', 'KKP', 'CBJ', 'ZZZ', 'CDH', 'VXP'], Current step: 3080015881
Current position: ['RJC', 'JXT', 'QVC', 'RDX', 'CDH', 'BXK'], Current step: 3090015930
Current position: ['QFJ', 'SJC', 'LLH', 'KMS', 'CDH', 'GDF'], Current step: 3100015979
Current position: ['QRK', 'DDT', 'JKR', 'LXJ', 'CDH', 'HTQ'], Current step: 3110016028
Current position: ['KMR', 'GVM', 'RDT', 'HTG', 'CDH', 'CTJ'], Current step: 3120016077
Current position: ['RMH', 'GBG', 'VDR', 'LTP', 'CDH', 'SBL'], Current step: 3130016126
Current position: ['CRJ', 'NFG', 'GFK', 'TTQ', 'CDH', 'VVS'], Current step: 3140016175
Current position: ['CHK', 'JTQ', 'SPQ', 'HNG', 'CDH', 'JSQ'], Current step: 3150016224
Current position: ['VBT', 'TVR', 'SRP', 'KXN', 'CDH', 'TBR'], Current step: 3160016273
Current position: ['FFT', 'SQB', 'TMS', 'MPG', 'CDH', 'DKP'], Current step: 3170016322
Current position: ['CGM', 'JTK', 'DXX', 'PTG', 'CDH', 'DCD'], Current step: 3180016371
Current position: ['QHQ', 'QRT', 'DGS', 'TLL', 'CDH', 'VTK'], Current step: 3190016420
Current position: ['GFG', 'NQV', 'GHL', 'QSH', 'CDH', 'JQC'], Current step: 3200016469
Current position: ['DRX', 'RPL', 'DGB', 'RJV', 'CDH', 'FBT'], Current step: 3210016518
Current position: ['LBP', 'SSS', 'HFB', 'MGC', 'CDH', 'JQN'], Current step: 3220016567
Current position: ['XXB', 'KRP', 'MJT', 'GSH', 'CDH', 'KVK'], Current step: 3230016616
Current position: ['GCM', 'DKH', 'JBT', 'KDF', 'CDH', 'QTG'], Current step: 3240016665
Current position: ['TMG', 'XTM', 'LDN', 'PLF', 'CDH', 'DGV'], Current step: 3250016714
Current position: ['PNC', 'GSC', 'QLN', 'FNK', 'CDH', 'BPP'], Current step: 3260016763
Current position: ['QDL', 'LGC', 'PHX', 'THC', 'CDH', 'BPR'], Current step: 3270016812
Current position: ['JTF', 'CLJ', 'XVD', 'TXX', 'CDH', 'QXR'], Current step: 3280016861
Current position: ['PFD', 'XQZ', 'PJD', 'SGJ', 'CDH', 'PCS'], Current step: 3290016910
Current position: ['LDQ', 'XHH', 'DVM', 'LDJ', 'CDH', 'BXF'], Current step: 3300016959
Current position: ['JVM', 'DVP', 'LKP', 'STF', 'CDH', 'BXD'], Current step: 3310017008
Current position: ['GGB', 'FHH', 'JDS', 'KRG', 'CDH', 'JFR'], Current step: 3320017057
Current position: ['BPD', 'HPT', 'BXT', 'PMD', 'CDH', 'JRK'], Current step: 3330017106
Current position: ['GDR', 'GKJ', 'VTD', 'TLM', 'CDH', 'FVM'], Current step: 3340017155
Current position: ['RTT', 'HBV', 'FLQ', 'TSN', 'CDH', 'FXB'], Current step: 3350017204
Current position: ['XGL', 'NDC', 'RLT', 'DGH', 'CDH', 'RSD'], Current step: 3360017253
Current position: ['XPQ', 'MBM', 'JFG', 'VJM', 'CDH', 'CJP'], Current step: 3370017302
Current position: ['RMV', 'JNG', 'GLF', 'KFQ', 'CDH', 'NNN'], Current step: 3380017351
Current position: ['QJP', 'BTS', 'FSG', 'HMG', 'CDH', 'PPF'], Current step: 3390017400
Current position: ['LFV', 'MTH', 'LJM', 'QVM', 'CDH', 'QJR'], Current step: 3400017449
Current position: ['GDM', 'VMT', 'PVJ', 'CBR', 'CDH', 'GXQ'], Current step: 3410017498
Current position: ['JHG', 'TRG', 'HCT', 'GRF', 'CDH', 'BXL'], Current step: 3420017547
Current position: ['FJQ', 'DNP', 'CDN', 'LHD', 'CDH', 'LGS'], Current step: 3430017596
Current position: ['GND', 'XXF', 'CPK', 'NMG', 'CDH', 'DHT'], Current step: 3440017645
Current position: ['DMS', 'TNX', 'PFT', 'LTB', 'CDH', 'JNN'], Current step: 3450017694
Current position: ['SMJ', 'VBG', 'JXB', 'DNM', 'CDH', 'FHS'], Current step: 3460017743
Current position: ['GXR', 'JGC', 'RMR', 'GSJ', 'CDH', 'PVM'], Current step: 3470017792
Current position: ['JHM', 'LQL', 'PLV', 'DJM', 'CDH', 'NKH'], Current step: 3480017841
Current position: ['FTD', 'HVX', 'NNC', 'MQK', 'CDH', 'VQP'], Current step: 3490017890
Current position: ['GRJ', 'MFX', 'NPR', 'RGP', 'CDH', 'PLS'], Current step: 3500017939
Current position: ['GQD', 'KHH', 'GVG', 'GPP', 'CDH', 'HGR'], Current step: 3510017988
Current position: ['SQD', 'QXH', 'DLD', 'QRM', 'CDH', 'KHD'], Current step: 3520018037
Current position: ['VCM', 'HKT', 'KTV', 'SCX', 'CDH', 'MLT'], Current step: 3530018086
Current position: ['KDZ', 'RQX', 'VXM', 'VBF', 'CDH', 'CLC'], Current step: 3540018135
Current position: ['HHR', 'DXS', 'HXG', 'FFD', 'CDH', 'JGH'], Current step: 3550018184
Current position: ['RHN', 'XXJ', 'MHT', 'PHG', 'CDH', 'FSJ'], Current step: 3560018233
Current position: ['MBD', 'JGX', 'HGM', 'RMP', 'CDH', 'LSN'], Current step: 3570018282
Current position: ['HMN', 'PDL', 'LKZ', 'TFH', 'CDH', 'BJH'], Current step: 3580018331
Current position: ['QHS', 'DHH', 'CGS', 'MQS', 'CDH', 'PMC'], Current step: 3590018380
Current position: ['RCL', 'RHQ', 'DSL', 'VPQ', 'CDH', 'RRV'], Current step: 3600018429
Current position: ['DVT', 'KNF', 'FLC', 'BKT', 'CDH', 'SDL'], Current step: 3610018478
Current position: ['RJC', 'XQN', 'GBD', 'TXR', 'CDH', 'HXF'], Current step: 3620018527
Current position: ['QFJ', 'TNH', 'PPQ', 'MNT', 'CDH', 'RSP'], Current step: 3630018576
Current position: ['QRK', 'RQF', 'HNC', 'BNK', 'CDH', 'SRJ'], Current step: 3640018625
Current position: ['KMR', 'KXR', 'RVG', 'HGX', 'CDH', 'GHP'], Current step: 3650018674
Current position: ['RMH', 'PNJ', 'QFM', 'HDJ', 'CDH', 'BFS'], Current step: 3660018723
Current position: ['CRJ', 'RBV', 'KRB', 'ZZZ', 'CDH', 'QGQ'], Current step: 3670018772
Current position: ['CHK', 'VGL', 'TBN', 'RDX', 'CDH', 'XST'], Current step: 3680018821
Current position: ['VBT', 'RNJ', 'JMD', 'KMS', 'CDH', 'SDG'], Current step: 3690018870
Current position: ['FFT', 'NLK', 'KDB', 'LXJ', 'CDH', 'CCH'], Current step: 3700018919
Current position: ['CGM', 'JKM', 'VCV', 'HTG', 'CDH', 'TCG'], Current step: 3710018968
Current position: ['QHQ', 'CKS', 'FMG', 'LTP', 'CDH', 'RMM'], Current step: 3720019017
Current position: ['GFG', 'PXT', 'CMB', 'TTQ', 'CDH', 'SXR'], Current step: 3730019066
Current position: ['DRX', 'SLT', 'NXX', 'HNG', 'CDH', 'LFT'], Current step: 3740019115
Current position: ['LBP', 'KKP', 'VTG', 'KXN', 'CDH', 'PXF'], Current step: 3750019164
Current position: ['XXB', 'JXT', 'BGR', 'MPG', 'CDH', 'RGF'], Current step: 3760019213
Current position: ['GCM', 'SJC', 'NMC', 'PTG', 'CDH', 'TXL'], Current step: 3770019262
Current position: ['TMG', 'DDT', 'SVM', 'TLL', 'CDH', 'VKL'], Current step: 3780019311
Current position: ['PNC', 'GVM', 'HCD', 'QSH', 'CDH', 'PTP'], Current step: 3790019360
Current position: ['QDL', 'GBG', 'PRR', 'RJV', 'CDH', 'TVB'], Current step: 3800019409
Current position: ['JTF', 'NFG', 'CBJ', 'MGC', 'CDH', 'NGD'], Current step: 3810019458
Current position: ['PFD', 'JTQ', 'QVC', 'GSH', 'CDH', 'FDF'], Current step: 3820019507
Current position: ['LDQ', 'TVR', 'LLH', 'KDF', 'CDH', 'SRQ'], Current step: 3830019556
Current position: ['JVM', 'SQB', 'JKR', 'PLF', 'CDH', 'JBS'], Current step: 3840019605
Current position: ['GGB', 'JTK', 'RDT', 'FNK', 'CDH', 'XBZ'], Current step: 3850019654
Current position: ['BPD', 'QRT', 'VDR', 'THC', 'CDH', 'HPC'], Current step: 3860019703
Current position: ['GDR', 'NQV', 'GFK', 'TXX', 'CDH', 'VXP'], Current step: 3870019752
Current position: ['RTT', 'RPL', 'SPQ', 'SGJ', 'CDH', 'BXK'], Current step: 3880019801
Current position: ['XGL', 'SSS', 'SRP', 'LDJ', 'CDH', 'GDF'], Current step: 3890019850
Current position: ['XPQ', 'KRP', 'TMS', 'STF', 'CDH', 'HTQ'], Current step: 3900019899
Current position: ['RMV', 'DKH', 'DXX', 'KRG', 'CDH', 'CTJ'], Current step: 3910019948
Current position: ['QJP', 'XTM', 'DGS', 'PMD', 'CDH', 'SBL'], Current step: 3920019997
Current position: ['LFV', 'GSC', 'GHL', 'TLM', 'CDH', 'VVS'], Current step: 3930020046
Current position: ['GDM', 'LGC', 'DGB', 'TSN', 'CDH', 'JSQ'], Current step: 3940020095
Current position: ['JHG', 'CLJ', 'HFB', 'DGH', 'CDH', 'TBR'], Current step: 3950020144
Current position: ['FJQ', 'XQZ', 'MJT', 'VJM', 'CDH', 'DKP'], Current step: 3960020193
Current position: ['GND', 'XHH', 'JBT', 'KFQ', 'CDH', 'DCD'], Current step: 3970020242
Current position: ['DMS', 'DVP', 'LDN', 'HMG', 'CDH', 'VTK'], Current step: 3980020291
Current position: ['SMJ', 'FHH', 'QLN', 'QVM', 'CDH', 'JQC'], Current step: 3990020340
Current position: ['GXR', 'HPT', 'PHX', 'CBR', 'CDH', 'FBT'], Current step: 4000020389
Current position: ['JHM', 'GKJ', 'XVD', 'GRF', 'CDH', 'JQN'], Current step: 4010020438
Current position: ['FTD', 'HBV', 'PJD', 'LHD', 'CDH', 'KVK'], Current step: 4020020487
Current position: ['GRJ', 'NDC', 'DVM', 'NMG', 'CDH', 'QTG'], Current step: 4030020536
Current position: ['GQD', 'MBM', 'LKP', 'LTB', 'CDH', 'DGV'], Current step: 4040020585
Current position: ['SQD', 'JNG', 'JDS', 'DNM', 'CDH', 'BPP'], Current step: 4050020634
Current position: ['VCM', 'BTS', 'BXT', 'GSJ', 'CDH', 'BPR'], Current step: 4060020683
Current position: ['KDZ', 'MTH', 'VTD', 'DJM', 'CDH', 'QXR'], Current step: 4070020732
Current position: ['HHR', 'VMT', 'FLQ', 'MQK', 'CDH', 'PCS'], Current step: 4080020781
Current position: ['RHN', 'TRG', 'RLT', 'RGP', 'CDH', 'BXF'], Current step: 4090020830
Current position: ['MBD', 'DNP', 'JFG', 'GPP', 'CDH', 'BXD'], Current step: 4100020879
Current position: ['HMN', 'XXF', 'GLF', 'QRM', 'CDH', 'JFR'], Current step: 4110020928
Current position: ['QHS', 'TNX', 'FSG', 'SCX', 'CDH', 'JRK'], Current step: 4120020977
Current position: ['RCL', 'VBG', 'LJM', 'VBF', 'CDH', 'FVM'], Current step: 4130021026
Current position: ['DVT', 'JGC', 'PVJ', 'FFD', 'CDH', 'FXB'], Current step: 4140021075
Current position: ['RJC', 'LQL', 'HCT', 'PHG', 'CDH', 'RSD'], Current step: 4150021124
Current position: ['QFJ', 'HVX', 'CDN', 'RMP', 'CDH', 'CJP'], Current step: 4160021173
Current position: ['QRK', 'MFX', 'CPK', 'TFH', 'CDH', 'NNN'], Current step: 4170021222
Current position: ['KMR', 'KHH', 'PFT', 'MQS', 'CDH', 'PPF'], Current step: 4180021271
Current position: ['RMH', 'QXH', 'JXB', 'VPQ', 'CDH', 'QJR'], Current step: 4190021320
Current position: ['CRJ', 'HKT', 'RMR', 'BKT', 'CDH', 'GXQ'], Current step: 4200021369
Current position: ['CHK', 'RQX', 'PLV', 'TXR', 'CDH', 'BXL'], Current step: 4210021418
Current position: ['VBT', 'DXS', 'NNC', 'MNT', 'CDH', 'LGS'], Current step: 4220021467
Current position: ['FFT', 'XXJ', 'NPR', 'BNK', 'CDH', 'DHT'], Current step: 4230021516
Current position: ['CGM', 'JGX', 'GVG', 'HGX', 'CDH', 'JNN'], Current step: 4240021565
Current position: ['QHQ', 'PDL', 'DLD', 'HDJ', 'CDH', 'FHS'], Current step: 4250021614
Current position: ['GFG', 'DHH', 'KTV', 'ZZZ', 'CDH', 'PVM'], Current step: 4260021663
Current position: ['DRX', 'RHQ', 'VXM', 'RDX', 'CDH', 'NKH'], Current step: 4270021712
Current position: ['LBP', 'KNF', 'HXG', 'KMS', 'CDH', 'VQP'], Current step: 4280021761
Current position: ['XXB', 'XQN', 'MHT', 'LXJ', 'CDH', 'PLS'], Current step: 4290021810
Current position: ['GCM', 'TNH', 'HGM', 'HTG', 'CDH', 'HGR'], Current step: 4300021859
Current position: ['TMG', 'RQF', 'LKZ', 'LTP', 'CDH', 'KHD'], Current step: 4310021908
Current position: ['PNC', 'KXR', 'CGS', 'TTQ', 'CDH', 'MLT'], Current step: 4320021957
Current position: ['QDL', 'PNJ', 'DSL', 'HNG', 'CDH', 'CLC'], Current step: 4330022006
Current position: ['JTF', 'RBV', 'FLC', 'KXN', 'CDH', 'JGH'], Current step: 4340022055
Current position: ['PFD', 'VGL', 'GBD', 'MPG', 'CDH', 'FSJ'], Current step: 4350022104
Current position: ['LDQ', 'RNJ', 'PPQ', 'PTG', 'CDH', 'LSN'], Current step: 4360022153
Current position: ['JVM', 'NLK', 'HNC', 'TLL', 'CDH', 'BJH'], Current step: 4370022202
Current position: ['GGB', 'JKM', 'RVG', 'QSH', 'CDH', 'PMC'], Current step: 4380022251
Current position: ['BPD', 'CKS', 'QFM', 'RJV', 'CDH', 'RRV'], Current step: 4390022300
Current position: ['GDR', 'PXT', 'KRB', 'MGC', 'CDH', 'SDL'], Current step: 4400022349
Current position: ['RTT', 'SLT', 'TBN', 'GSH', 'CDH', 'HXF'], Current step: 4410022398
Current position: ['XGL', 'KKP', 'JMD', 'KDF', 'CDH', 'RSP'], Current step: 4420022447
Current position: ['XPQ', 'JXT', 'KDB', 'PLF', 'CDH', 'SRJ'], Current step: 4430022496
Current position: ['RMV', 'SJC', 'VCV', 'FNK', 'CDH', 'GHP'], Current step: 4440022545
Current position: ['QJP', 'DDT', 'FMG', 'THC', 'CDH', 'BFS'], Current step: 4450022594
Current position: ['LFV', 'GVM', 'CMB', 'TXX', 'CDH', 'QGQ'], Current step: 4460022643
Current position: ['GDM', 'GBG', 'NXX', 'SGJ', 'CDH', 'XST'], Current step: 4470022692
Current position: ['JHG', 'NFG', 'VTG', 'LDJ', 'CDH', 'SDG'], Current step: 4480022741
Current position: ['FJQ', 'JTQ', 'BGR', 'STF', 'CDH', 'CCH'], Current step: 4490022790
Current position: ['GND', 'TVR', 'NMC', 'KRG', 'CDH', 'TCG'], Current step: 4500022839
Current position: ['DMS', 'SQB', 'SVM', 'PMD', 'CDH', 'RMM'], Current step: 4510022888
Current position: ['SMJ', 'JTK', 'HCD', 'TLM', 'CDH', 'SXR'], Current step: 4520022937
Current position: ['GXR', 'QRT', 'PRR', 'TSN', 'CDH', 'LFT'], Current step: 4530022986
Current position: ['JHM', 'NQV', 'CBJ', 'DGH', 'CDH', 'PXF'], Current step: 4540023035
Current position: ['FTD', 'RPL', 'QVC', 'VJM', 'CDH', 'RGF'], Current step: 4550023084
Current position: ['GRJ', 'SSS', 'LLH', 'KFQ', 'CDH', 'TXL'], Current step: 4560023133
Current position: ['GQD', 'KRP', 'JKR', 'HMG', 'CDH', 'VKL'], Current step: 4570023182
Current position: ['SQD', 'DKH', 'RDT', 'QVM', 'CDH', 'PTP'], Current step: 4580023231
Current position: ['VCM', 'XTM', 'VDR', 'CBR', 'CDH', 'TVB'], Current step: 4590023280
Current position: ['KDZ', 'GSC', 'GFK', 'GRF', 'CDH', 'NGD'], Current step: 4600023329
Current position: ['HHR', 'LGC', 'SPQ', 'LHD', 'CDH', 'FDF'], Current step: 4610023378
Current position: ['RHN', 'CLJ', 'SRP', 'NMG', 'CDH', 'SRQ'], Current step: 4620023427
Current position: ['MBD', 'XQZ', 'TMS', 'LTB', 'CDH', 'JBS'], Current step: 4630023476
Current position: ['HMN', 'XHH', 'DXX', 'DNM', 'CDH', 'XBZ'], Current step: 4640023525
Current position: ['QHS', 'DVP', 'DGS', 'GSJ', 'CDH', 'HPC'], Current step: 4650023574
Current position: ['RCL', 'FHH', 'GHL', 'DJM', 'CDH', 'VXP'], Current step: 4660023623
Current position: ['DVT', 'HPT', 'DGB', 'MQK', 'CDH', 'BXK'], Current step: 4670023672
Current position: ['RJC', 'GKJ', 'HFB', 'RGP', 'CDH', 'GDF'], Current step: 4680023721
Current position: ['QFJ', 'HBV', 'MJT', 'GPP', 'CDH', 'HTQ'], Current step: 4690023770
Current position: ['QRK', 'NDC', 'JBT', 'QRM', 'CDH', 'CTJ'], Current step: 4700023819
Current position: ['KMR', 'MBM', 'LDN', 'SCX', 'CDH', 'SBL'], Current step: 4710023868
Current position: ['RMH', 'JNG', 'QLN', 'VBF', 'CDH', 'VVS'], Current step: 4720023917
Current position: ['CRJ', 'BTS', 'PHX', 'FFD', 'CDH', 'JSQ'], Current step: 4730023966
Current position: ['CHK', 'MTH', 'XVD', 'PHG', 'CDH', 'TBR'], Current step: 4740024015
Current position: ['VBT', 'VMT', 'PJD', 'RMP', 'CDH', 'DKP'], Current step: 4750024064
Current position: ['FFT', 'TRG', 'DVM', 'TFH', 'CDH', 'DCD'], Current step: 4760024113
Current position: ['CGM', 'DNP', 'LKP', 'MQS', 'CDH', 'VTK'], Current step: 4770024162
Current position: ['QHQ', 'XXF', 'JDS', 'VPQ', 'CDH', 'JQC'], Current step: 4780024211
Current position: ['GFG', 'TNX', 'BXT', 'BKT', 'CDH', 'FBT'], Current step: 4790024260
Current position: ['DRX', 'VBG', 'VTD', 'TXR', 'CDH', 'JQN'], Current step: 4800024309
Current position: ['LBP', 'JGC', 'FLQ', 'MNT', 'CDH', 'KVK'], Current step: 4810024358
Current position: ['XXB', 'LQL', 'RLT', 'BNK', 'CDH', 'QTG'], Current step: 4820024407
Current position: ['GCM', 'HVX', 'JFG', 'HGX', 'CDH', 'DGV'], Current step: 4830024456
Current position: ['TMG', 'MFX', 'GLF', 'HDJ', 'CDH', 'BPP'], Current step: 4840024505
Current position: ['PNC', 'KHH', 'FSG', 'ZZZ', 'CDH', 'BPR'], Current step: 4850024554
Current position: ['QDL', 'QXH', 'LJM', 'RDX', 'CDH', 'QXR'], Current step: 4860024603
Current position: ['JTF', 'HKT', 'PVJ', 'KMS', 'CDH', 'PCS'], Current step: 4870024652
Current position: ['PFD', 'RQX', 'HCT', 'LXJ', 'CDH', 'BXF'], Current step: 4880024701
Current position: ['LDQ', 'DXS', 'CDN', 'HTG', 'CDH', 'BXD'], Current step: 4890024750
Current position: ['JVM', 'XXJ', 'CPK', 'LTP', 'CDH', 'JFR'], Current step: 4900024799
Current position: ['GGB', 'JGX', 'PFT', 'TTQ', 'CDH', 'JRK'], Current step: 4910024848
Current position: ['BPD', 'PDL', 'JXB', 'HNG', 'CDH', 'FVM'], Current step: 4920024897
Current position: ['GDR', 'DHH', 'RMR', 'KXN', 'CDH', 'FXB'], Current step: 4930024946
Current position: ['RTT', 'RHQ', 'PLV', 'MPG', 'CDH', 'RSD'], Current step: 4940024995
Current position: ['XGL', 'KNF', 'NNC', 'PTG', 'CDH', 'CJP'], Current step: 4950025044
Current position: ['XPQ', 'XQN', 'NPR', 'TLL', 'CDH', 'NNN'], Current step: 4960025093
Current position: ['RMV', 'TNH', 'GVG', 'QSH', 'CDH', 'PPF'], Current step: 4970025142
Current position: ['QJP', 'RQF', 'DLD', 'RJV', 'CDH', 'QJR'], Current step: 4980025191
Current position: ['LFV', 'KXR', 'KTV', 'MGC', 'CDH', 'GXQ'], Current step: 4990025240
Current position: ['GDM', 'PNJ', 'VXM', 'GSH', 'CDH', 'BXL'], Current step: 5000025289
Current position: ['JHG', 'RBV', 'HXG', 'KDF', 'CDH', 'LGS'], Current step: 5010025338
Current position: ['FJQ', 'VGL', 'MHT', 'PLF', 'CDH', 'DHT'], Current step: 5020025387
Current position: ['GND', 'RNJ', 'HGM', 'FNK', 'CDH', 'JNN'], Current step: 5030025436
Current position: ['DMS', 'NLK', 'LKZ', 'THC', 'CDH', 'FHS'], Current step: 5040025485
Current position: ['SMJ', 'JKM', 'CGS', 'TXX', 'CDH', 'PVM'], Current step: 5050025534
Current position: ['GXR', 'CKS', 'DSL', 'SGJ', 'CDH', 'NKH'], Current step: 5060025583
Current position: ['JHM', 'PXT', 'FLC', 'LDJ', 'CDH', 'VQP'], Current step: 5070025632
Current position: ['FTD', 'SLT', 'GBD', 'STF', 'CDH', 'PLS'], Current step: 5080025681
Current position: ['GRJ', 'KKP', 'PPQ', 'KRG', 'CDH', 'HGR'], Current step: 5090025730
Current position: ['GQD', 'JXT', 'HNC', 'PMD', 'CDH', 'KHD'], Current step: 5100025779
Current position: ['SQD', 'SJC', 'RVG', 'TLM', 'CDH', 'MLT'], Current step: 5110025828
Current position: ['VCM', 'DDT', 'QFM', 'TSN', 'CDH', 'CLC'], Current step: 5120025877
Current position: ['KDZ', 'GVM', 'KRB', 'DGH', 'CDH', 'JGH'], Current step: 5130025926
Current position: ['HHR', 'GBG', 'TBN', 'VJM', 'CDH', 'FSJ'], Current step: 5140025975
Current position: ['RHN', 'NFG', 'JMD', 'KFQ', 'CDH', 'LSN'], Current step: 5150026024
Current position: ['MBD', 'JTQ', 'KDB', 'HMG', 'CDH', 'BJH'], Current step: 5160026073
Current position: ['HMN', 'TVR', 'VCV', 'QVM', 'CDH', 'PMC'], Current step: 5170026122
Current position: ['QHS', 'SQB', 'FMG', 'CBR', 'CDH', 'RRV'], Current step: 5180026171
Current position: ['RCL', 'JTK', 'CMB', 'GRF', 'CDH', 'SDL'], Current step: 5190026220
Current position: ['DVT', 'QRT', 'NXX', 'LHD', 'CDH', 'HXF'], Current step: 5200026269
Current position: ['RJC', 'NQV', 'VTG', 'NMG', 'CDH', 'RSP'], Current step: 5210026318
Current position: ['QFJ', 'RPL', 'BGR', 'LTB', 'CDH', 'SRJ'], Current step: 5220026367
Current position: ['QRK', 'SSS', 'NMC', 'DNM', 'CDH', 'GHP'], Current step: 5230026416
Current position: ['KMR', 'KRP', 'SVM', 'GSJ', 'CDH', 'BFS'], Current step: 5240026465
Current position: ['RMH', 'DKH', 'HCD', 'DJM', 'CDH', 'QGQ'], Current step: 5250026514
Current position: ['CRJ', 'XTM', 'PRR', 'MQK', 'CDH', 'XST'], Current step: 5260026563
Current position: ['CHK', 'GSC', 'CBJ', 'RGP', 'CDH', 'SDG'], Current step: 5270026612
Current position: ['VBT', 'LGC', 'QVC', 'GPP', 'CDH', 'CCH'], Current step: 5280026661
Current position: ['FFT', 'CLJ', 'LLH', 'QRM', 'CDH', 'TCG'], Current step: 5290026710
Current position: ['CGM', 'XQZ', 'JKR', 'SCX', 'CDH', 'RMM'], Current step: 5300026759
Current position: ['QHQ', 'XHH', 'RDT', 'VBF', 'CDH', 'SXR'], Current step: 5310026808
Current position: ['GFG', 'DVP', 'VDR', 'FFD', 'CDH', 'LFT'], Current step: 5320026857
Current position: ['DRX', 'FHH', 'GFK', 'PHG', 'CDH', 'PXF'], Current step: 5330026906
Current position: ['LBP', 'HPT', 'SPQ', 'RMP', 'CDH', 'RGF'], Current step: 5340026955
Current position: ['XXB', 'GKJ', 'SRP', 'TFH', 'CDH', 'TXL'], Current step: 5350027004
Current position: ['GCM', 'HBV', 'TMS', 'MQS', 'CDH', 'VKL'], Current step: 5360027053
Current position: ['TMG', 'NDC', 'DXX', 'VPQ', 'CDH', 'PTP'], Current step: 5370027102
Current position: ['PNC', 'MBM', 'DGS', 'BKT', 'CDH', 'TVB'], Current step: 5380027151
